iter	RMSE
4342	0.1711947278
4343	0.1711921626
4344	0.1711661564
4345	0.1711505474
4346	0.1711245336
4347	0.1710939352
4348	0.171080193
4349	0.1710718068
4350	0.171060192
4351	0.1710464652
4352	0.1710235815
4353	0.1709944591
4354	0.1709833776
4355	0.1709692788
4356	0.1709367682
4357	0.1709045453
4358	0.170889488
4359	0.1708560137
4360	0.1708459615
4361	0.170813537
4362	0.1708066295
4363	0.1707727044
4364	0.1707492465
4365	0.1707383421
4366	0.1707312363
4367	0.1707154527
4368	0.1706847489
4369	0.1706651562
4370	0.1706300719
4371	0.1706129024
4372	0.1705992976
4373	0.1705867342
4374	0.1705731496
4375	0.1705615264
4376	0.1705417886
4377	0.1705202187
4378	0.1704976309
4379	0.170480364
4380	0.1704645637
4381	0.1704452315
4382	0.1704352832
4383	0.1704199358
4384	0.1704091496
4385	0.1703894351
4386	0.1703697364
4387	0.1703508581
4388	0.1703256834
4389	0.1703101477
4390	0.1702888606
4391	0.1702712572
4392	0.1702404696
4393	0.170219367
4394	0.1702114974
4395	0.1701937823
4396	0.1701742457
4397	0.1701605599
4398	0.1701538255
4399	0.1701335468
4400	0.1701163991
4401	0.1701037698
4402	0.1700914701
4403	0.1700720416
4404	0.1700563486
4405	0.1700283476
4406	0.1700075385
4407	0.1699916442
4408	0.1699749503
4409	0.1699450415
4410	0.1699331925
4411	0.1699077873
4412	0.1698976401
4413	0.1698663387
4414	0.1698528235
4415	0.1698512676
4416	0.169836636
4417	0.1698151208
4418	0.169800159
4419	0.1697928922
4420	0.1697804649
4421	0.1697764216
4422	0.1697456114
4423	0.16974118
4424	0.1697166789
4425	0.1696934667
4426	0.1696798146
4427	0.1696737398
4428	0.1696609682
4429	0.1696483966
4430	0.1696276516
4431	0.1696194626
4432	0.1696117331
4433	0.1696040024
4434	0.1695990173
4435	0.1695846724
4436	0.1695656886
4437	0.169551526
4438	0.1695337933
4439	0.1695202493
4440	0.1694888941
4441	0.1694701896
4442	0.1694602888
4443	0.1694360327
4444	0.1694054158
4445	0.1693823383
4446	0.1693680914
4447	0.1693641073
4448	0.1693507774
4449	0.1693372906
4450	0.1693066745
4451	0.1692848778
4452	0.169251911
4453	0.1692442455
4454	0.1692366994
4455	0.1692121281
4456	0.169165148
4457	0.1691494108
4458	0.1691191273
4459	0.1691041175
4460	0.1690939462
4461	0.1690774153
4462	0.1690571593
4463	0.1690456335
4464	0.1690139611
4465	0.1689944939
4466	0.1689918702
4467	0.1689786549
4468	0.1689718505
4469	0.1689388691
4470	0.1689214097
4471	0.1689069433
4472	0.1688669101
4473	0.1688611098
4474	0.1688447066
4475	0.1688241494
4476	0.1688146403
4477	0.1687919964
4478	0.1687813661
4479	0.1687725373
4480	0.1687562833
4481	0.1687326396
4482	0.1687102584
4483	0.1686863438
4484	0.1686638651
4485	0.168649564
4486	0.1686391541
4487	0.1686230835
4488	0.1686134895
4489	0.168583324
4490	0.1685567924
4491	0.1685452255
4492	0.1685326797
4493	0.1685195981
4494	0.1685018658
4495	0.1684897084
4496	0.1684869942
4497	0.1684727985
4498	0.1684586285
4499	0.1684384287
4500	0.168424695
4501	0.1684143163
4502	0.1683985205
4503	0.1683828806
4504	0.1683724808
4505	0.1683571845
4506	0.1683176256
4507	0.1683047574
4508	0.1682757681
4509	0.1682623134
4510	0.1682560681
4511	0.1682401137
4512	0.1682115414
4513	0.1682035642
4514	0.1681839609
4515	0.1681689301
4516	0.16816628
4517	0.1681393329
4518	0.1681257766
4519	0.1681114707
4520	0.1680798936
4521	0.1680521315
4522	0.1680414668
4523	0.1680228458
4524	0.1679954895
4525	0.1679659455
4526	0.1679489757
4527	0.1679250975
4528	0.167909002
4529	0.1678980033
4530	0.1678590088
4531	0.1678463248
4532	0.1678271377
4533	0.1678011071
4534	0.1677683398
4535	0.1677531499
4536	0.1677383852
4537	0.1677272565
4538	0.1677118347
4539	0.1676979991
4540	0.167681303
4541	0.1676540369
4542	0.1676432213
4543	0.1676242901
4544	0.1676217302
4545	0.1676160768
4546	0.1675839673
4547	0.1675699447
4548	0.1675460455
4549	0.1675265892
4550	0.1675195705
4551	0.1674840288
4552	0.1674461945
4553	0.167438903
4554	0.167412313
4555	0.1673674717
4556	0.1673476559
4557	0.1673381642
4558	0.1673179851
4559	0.1672813796
4560	0.1672692803
4561	0.1672503691
4562	0.1672366369
4563	0.1672229727
4564	0.1672129805
4565	0.1671972196
4566	0.1671748534
4567	0.1671305753
4568	0.1671092204
4569	0.1670926792
4570	0.1670775532
4571	0.1670602916
4572	0.1670421264
4573	0.1670224851
4574	0.1670089043
4575	0.1669934243
4576	0.1669859616
4577	0.1669718846
4578	0.1669521721
4579	0.1669342483
4580	0.1669269899
4581	0.1669084281
4582	0.1668909306
4583	0.1668779692
4584	0.1668724625
4585	0.1668500138
4586	0.1668379479
4587	0.1668265117
4588	0.1668225499
4589	0.1667936379
4590	0.1667758955
4591	0.166765465
4592	0.1667607777
4593	0.1667501421
4594	0.1667402987
4595	0.1667286087
4596	0.166719915
4597	0.1667062301
4598	0.1666854689
4599	0.166672926
4600	0.1666665227
4601	0.1666478951
4602	0.1666344624
4603	0.1666116316
4604	0.1666059262
4605	0.1665764054
4606	0.1665564851
4607	0.1665437726
4608	0.1665172079
4609	0.1665122858
4610	0.166496071
4611	0.1664780055
4612	0.1664754646
4613	0.1664641048
4614	0.1664448072
4615	0.1664295148
4616	0.166425706
4617	0.1664015806
4618	0.1663822174
4619	0.1663753194
4620	0.1663626113
4621	0.1663403729
4622	0.1663341647
4623	0.1663024266
4624	0.166281217
4625	0.1662611123
4626	0.1662300462
4627	0.1662205122
4628	0.1661977203
4629	0.1661755488
4630	0.1661319719
4631	0.1661120316
4632	0.1660952539
4633	0.1660928514
4634	0.1660815874
4635	0.166061282
4636	0.1660500875
4637	0.166039199
4638	0.1660080437
4639	0.1659848274
4640	0.165973547
4641	0.1659558161
4642	0.1659543535
4643	0.1659404009
4644	0.1659082382
4645	0.1659058616
4646	0.1658905987
4647	0.165872958
4648	0.1658359124
4649	0.1658190715
4650	0.1657963778
4651	0.165777475
4652	0.1657556384
4653	0.1657257469
4654	0.1657196522
4655	0.1656879171
4656	0.1656797805
4657	0.1656648406
4658	0.1656439305
4659	0.1656230139
4660	0.1656095175
4661	0.1655961489
4662	0.1655884143
4663	0.1655710829
4664	0.1655613894
4665	0.1655531618
4666	0.1655397277
4667	0.1655087988
4668	0.1654900273
4669	0.165483225
4670	0.1654789348
4671	0.1654624838
4672	0.1654396651
4673	0.1654146205
4674	0.1653961654
4675	0.1653813876
4676	0.1653696606
4677	0.1653534338
4678	0.1653294262
4679	0.1653112341
4680	0.1653025573
4681	0.1652949375
4682	0.1652794019
4683	0.1652683994
4684	0.1652469051
4685	0.1652360697
4686	0.1652329541
4687	0.1652059977
4688	0.1651982654
4689	0.1651898664
4690	0.1651786476
4691	0.165164955
4692	0.1651484269
4693	0.1651254478
4694	0.1651067637
4695	0.1651004627
4696	0.1650718921
4697	0.1650627215
4698	0.1650520747
4699	0.165042465
4700	0.1650314983
4701	0.1650102313
4702	0.1650011635
4703	0.1649904503
4704	0.1649798381
4705	0.1649680565
4706	0.1649523725
4707	0.1649372116
4708	0.164907596
4709	0.1648966149
4710	0.1648714117
4711	0.1648538484
4712	0.1648350101
4713	0.1648232283
4714	0.164812037
4715	0.1647981105
4716	0.1647760941
4717	0.1647553652
4718	0.1647364906
4719	0.1647189661
4720	0.1647087756
4721	0.1646889969
4722	0.1646796293
4723	0.1646583392
4724	0.1646481441
4725	0.164619785
4726	0.1646127236
4727	0.1646102566
4728	0.1646043986
4729	0.1645851731
4730	0.1645727668
4731	0.1645567561
4732	0.1645394574
4733	0.1645170373
4734	0.1645077839
4735	0.1644919948
4736	0.1644883023
4737	0.1644768474
4738	0.1644727942
4739	0.1644581347
4740	0.1644492101
4741	0.1644337972
4742	0.1644096372
4743	0.1643966213
4744	0.1643869027
4745	0.1643763989
4746	0.1643736897
4747	0.1643524782
4748	0.1643373996
4749	0.1643205161
4750	0.1643111894
4751	0.1643037447
4752	0.1642866372
4753	0.1642849375
4754	0.1642786109
4755	0.16426095
4756	0.1642182217
4757	0.164212744
4758	0.1641955001
4759	0.1641677091
4760	0.1641591307
4761	0.1641476263
4762	0.1641399516
4763	0.1641289325
4764	0.1641219971
4765	0.1641050473
4766	0.1640895624
4767	0.164088647
4768	0.1640746514
4769	0.1640577451
4770	0.1640366141
4771	0.1640148834
4772	0.1639897669
4773	0.1639722174
4774	0.1639497391
4775	0.1639471544
4776	0.1639402103
4777	0.1639356948
4778	0.163926137
4779	0.1639039719
4780	0.1639009851
4781	0.1638916196
4782	0.163879959
4783	0.1638520987
4784	0.1638391364
4785	0.163831259
4786	0.1638084394
4787	0.1637881749
4788	0.1637794336
4789	0.1637578457
4790	0.1637427755
4791	0.163723547
4792	0.1637015512
4793	0.1636902846
4794	0.163683063
4795	0.1636580427
4796	0.1636486708
4797	0.1636303773
4798	0.1636134045
4799	0.1635969272
4800	0.1635665762
4801	0.1635572766
4802	0.1635470983
4803	0.1635342341
4804	0.1635274013
4805	0.1635158154
4806	0.1634970273
4807	0.1634870021
4808	0.1634677914
4809	0.1634419883
4810	0.1634395274
4811	0.1634251224
4812	0.1633979458
4813	0.1633809838
4814	0.1633559497
4815	0.1633385123
4816	0.1633290162
4817	0.1633178736
4818	0.1633050671
4819	0.1632850314
4820	0.1632624028
4821	0.1632519125
4822	0.1632354451
4823	0.1632233189
4824	0.1632156811
4825	0.1631906346
4826	0.1631746429
4827	0.163169699
4828	0.163150015
4829	0.1631415113
4830	0.1631272643
4831	0.1631162283
4832	0.1631069087
4833	0.1630925962
4834	0.1630876724
4835	0.1630780986
4836	0.1630647399
4837	0.1630519145
4838	0.1630462982
4839	0.1630339634
4840	0.1630241169
4841	0.1630021617
4842	0.162989459
4843	0.1629809571
4844	0.1629644095
4845	0.1629558031
4846	0.1629287388
4847	0.1629243549
4848	0.1629077728
4849	0.1628692286
4850	0.1628632565
4851	0.162843161
4852	0.1628189115
4853	0.1628085077
4854	0.1627804828
4855	0.1627519342
4856	0.1627283049
4857	0.1627258738
4858	0.162712539
4859	0.1627049269
4860	0.1626937685
4861	0.1626831248
4862	0.1626614132
4863	0.1626467815
4864	0.1626410378
4865	0.1626312317
4866	0.1626171652
4867	0.1626050674
4868	0.1625876846
4869	0.1625831642
4870	0.1625732485
4871	0.1625429548
4872	0.162534129
4873	0.1625233219
4874	0.1625069056
4875	0.162492859
4876	0.1624640988
4877	0.1624365194
4878	0.1624263845
4879	0.1624193136
4880	0.1624010554
4881	0.1623809744
4882	0.162361464
4883	0.1623466573
4884	0.1623383121
4885	0.1622966135
4886	0.1622682551
4887	0.1622314744
4888	0.1622134592
4889	0.1621982136
4890	0.162180863
4891	0.1621631258
4892	0.1621609135
4893	0.1621414747
4894	0.1621279005
4895	0.162098173
4896	0.1620787901
4897	0.1620652963
4898	0.1620373717
4899	0.1620289941
4900	0.1620142095
4901	0.1620117714
4902	0.1619907264
4903	0.1619729491
4904	0.1619433245
4905	0.1619321528
4906	0.1619155105
4907	0.1618985269
4908	0.1618772029
4909	0.161850925
4910	0.1618335587
4911	0.1618080306
4912	0.1618071474
4913	0.1617905888
4914	0.1617883788
4915	0.1617815447
4916	0.1617733169
4917	0.1617704176
4918	0.1617454003
4919	0.1617276342
4920	0.161714126
4921	0.1616848319
4922	0.1616656778
4923	0.1616564877
4924	0.1616344001
4925	0.1616181454
4926	0.1616115042
4927	0.1615930904
4928	0.1615651646
4929	0.1615460303
4930	0.1615320204
4931	0.1615218814
4932	0.1614916418
4933	0.1614691847
4934	0.1614633344
4935	0.1614403905
4936	0.1614255097
4937	0.1614231665
4938	0.1613822426
4939	0.1613778373
4940	0.1613674438
4941	0.1613602435
4942	0.1613323974
4943	0.1613300138
4944	0.1613217773
4945	0.1613052354
4946	0.1612871262
4947	0.1612702849
4948	0.1612569977
4949	0.1612484087
4950	0.1612277856
4951	0.1612186577
4952	0.1612042771
4953	0.1611878663
4954	0.1611854959
4955	0.1611618006
4956	0.161157126
4957	0.1611402722
4958	0.1611244538
4959	0.1610942808
4960	0.1610738711
4961	0.1610686962
4962	0.1610662014
4963	0.1610500444
4964	0.1610349429
4965	0.161018998
4966	0.1610164243
4967	0.1609946534
4968	0.1609699769
4969	0.1609676789
4970	0.1609505812
4971	0.1609411964
4972	0.1609203913
4973	0.1608989788
4974	0.1608821854
4975	0.1608775093
4976	0.1608753427
4977	0.1608605108
4978	0.1608534186
4979	0.1608342695
4980	0.1608275523
4981	0.1608189418
4982	0.1607915271
4983	0.1607743171
4984	0.1607626938
4985	0.1607498306
4986	0.1607221079
4987	0.160711864
4988	0.1607053194
4989	0.1606865173
4990	0.160682467
4991	0.1606660434
4992	0.1606488718
4993	0.1606286294
4994	0.1605988419
4995	0.1605936527
4996	0.1605899002
4997	0.1605664753
4998	0.1605460613
4999	0.1605337897
5000	0.1605218749
5001	0.1605049473
5002	0.1604910525
5003	0.160464999
5004	0.1604546102
5005	0.1604373406
5006	0.1604184834
5007	0.1604054676
5008	0.1604011712
5009	0.1603810458
5010	0.1603699316
5011	0.1603570387
5012	0.1603424051
5013	0.1603385531
5014	0.1603229429
5015	0.1603163585
5016	0.160314204
5017	0.1602828223
5018	0.1602570984
5019	0.1602545471
5020	0.1602337969
5021	0.16020717
5022	0.1601921542
5023	0.1601808402
5024	0.160159397
5025	0.1601395892
5026	0.1601314573
5027	0.1601269236
5028	0.1601204713
5029	0.1601124282
5030	0.160083249
5031	0.1600562359
5032	0.1600541617
5033	0.1600254589
5034	0.1600042601
5035	0.1599949706
5036	0.1599775193
5037	0.1599424389
5038	0.1599304539
5039	0.1599013906
5040	0.159886437
5041	0.1598692889
5042	0.1598475968
5043	0.159840637
5044	0.1598255215
5045	0.1598086701
5046	0.1597985499
5047	0.1597945636
5048	0.15977166
5049	0.1597579497
5050	0.1597385251
5051	0.1597189173
5052	0.15969866
5053	0.1596931953
5054	0.1596768808
5055	0.1596615555
5056	0.1596490947
5057	0.1596457619
5058	0.159639947
5059	0.1596373053
5060	0.1596102972
5061	0.1595964285
5062	0.1595727481
5063	0.1595434972
5064	0.1595294503
5065	0.1595113985
5066	0.1595050346
5067	0.1594874259
5068	0.1594572773
5069	0.1594380902
5070	0.1594324173
5071	0.1593927908
5072	0.1593876055
5073	0.1593672385
5074	0.1593516517
5075	0.1593425873
5076	0.1593373951
5077	0.1593270474
5078	0.1593175465
5079	0.1593024708
5080	0.1592854165
5081	0.1592814629
5082	0.1592615727
5083	0.1592594514
5084	0.1592334402
5085	0.1592209081
5086	0.1591967141
5087	0.1591800341
5088	0.1591755975
5089	0.1591691005
5090	0.1591343871
5091	0.1591280821
5092	0.1591140561
5093	0.159085076
5094	0.1590801004
5095	0.1590671383
5096	0.1590627625
5097	0.1590449825
5098	0.1590246839
5099	0.159012473
5100	0.1589993369
5101	0.1589871262
5102	0.1589737337
5103	0.1589657788
5104	0.1589482242
5105	0.158918949
5106	0.1589068318
5107	0.1588860474
5108	0.158874837
5109	0.1588605721
5110	0.1588515463
5111	0.1588476254
5112	0.1588365157
5113	0.1588185284
5114	0.158803723
5115	0.1588010247
5116	0.1587666325
5117	0.1587485585
5118	0.1587210305
5119	0.1586804931
5120	0.1586684902
5121	0.1586448222
5122	0.1586340411
5123	0.1586191838
5124	0.1586073953
5125	0.1585878268
5126	0.1585662395
5127	0.1585515175
5128	0.1585343506
5129	0.1585084133
5130	0.1584829824
5131	0.1584777544
5132	0.1584755828
5133	0.1584596596
5134	0.1584483738
5135	0.1584432747
5136	0.158426768
5137	0.1584031527
5138	0.1583818495
5139	0.1583699987
5140	0.1583312348
5141	0.1583171319
5142	0.1583055081
5143	0.1582786286
5144	0.1582535872
5145	0.1582322308
5146	0.1582145798
5147	0.1581911996
5148	0.1581789522
5149	0.1581559122
5150	0.1581437123
5151	0.1581298344
5152	0.1580915354
5153	0.1580747965
5154	0.1580725099
5155	0.1580656589
5156	0.1580444339
5157	0.1580286718
5158	0.1580050668
5159	0.1579851372
5160	0.1579628702
5161	0.1579429805
5162	0.1579390836
5163	0.1579245048
5164	0.1579160265
5165	0.1578896397
5166	0.157887517
5167	0.157870063
5168	0.1578490803
5169	0.1578408483
5170	0.15782924
5171	0.1578225308
5172	0.1578099128
5173	0.1577997407
5174	0.1577791817
5175	0.1577618475
5176	0.1577423006
5177	0.1577337272
5178	0.1577126578
5179	0.1576963133
5180	0.1576673541
5181	0.1576424527
5182	0.1576242226
5183	0.1576092524
5184	0.1575950384
5185	0.1575796341
5186	0.1575539057
5187	0.1575160836
5188	0.1574928888
5189	0.1574903584
5190	0.1574755807
5191	0.1574698002
5192	0.1574608169
5193	0.1574557988
5194	0.1574479661
5195	0.1574394041
5196	0.1574372902
5197	0.157427658
5198	0.1574254435
5199	0.1574113941
5200	0.1574008721
5201	0.1573723066
5202	0.1573577214
5203	0.1573309757
5204	0.1573079255
5205	0.1572956944
5206	0.1572868499
5207	0.1572748383
5208	0.1572720229
5209	0.1572513543
5210	0.1572339966
5211	0.1572168728
5212	0.1571913712
5213	0.157188938
5214	0.157173419
5215	0.1571532777
5216	0.1571388466
5217	0.1571203043
5218	0.1570946782
5219	0.1570818536
5220	0.157072542
5221	0.157063364
5222	0.1570494083
5223	0.1570405995
5224	0.1570288046
5225	0.1570027968
5226	0.1569864761
5227	0.1569721192
5228	0.1569465502
5229	0.1569179322
5230	0.1568993828
5231	0.1568934682
5232	0.1568682796
5233	0.1568632982
5234	0.156849393
5235	0.1568280244
5236	0.1568128062
5237	0.1567900273
5238	0.156776752
5239	0.1567690809
5240	0.1567621431
5241	0.1567376799
5242	0.1567226318
5243	0.1567163081
5244	0.1567128855
5245	0.1567032704
5246	0.1566876071
5247	0.1566717501
5248	0.1566561525
5249	0.1566382844
5250	0.1566306169
5251	0.1566195435
5252	0.1566146617
5253	0.1565930803
5254	0.1565734636
5255	0.1565665527
5256	0.1565270606
5257	0.1565130538
5258	0.1564864631
5259	0.1564645071
5260	0.1564513758
5261	0.1564262541
5262	0.1564112648
5263	0.1563842294
5264	0.1563558911
5265	0.1563519889
5266	0.1563370694
5267	0.1563347084
5268	0.1563284239
5269	0.1563257979
5270	0.1563045131
5271	0.1562922064
5272	0.1562775438
5273	0.1562708776
5274	0.156244984
5275	0.156229535
5276	0.156222424
5277	0.1561945387
5278	0.1561881455
5279	0.1561624481
5280	0.1561504217
5281	0.1561302836
5282	0.1561279031
5283	0.1561054157
5284	0.1560901958
5285	0.1560649153
5286	0.1560469444
5287	0.1560362623
5288	0.1560188152
5289	0.1560126937
5290	0.1559994228
5291	0.1559975207
5292	0.1559843059
5293	0.1559783735
5294	0.1559766891
5295	0.1559629749
5296	0.1559414248
5297	0.1559186699
5298	0.1559051396
5299	0.1558850304
5300	0.155874424
5301	0.1558587688
5302	0.1558285342
5303	0.1558036542
5304	0.1557890548
5305	0.1557744275
5306	0.1557528134
5307	0.1557336858
5308	0.1557077431
5309	0.1556935955
5310	0.1556738088
5311	0.1556540145
5312	0.1556372901
5313	0.1556242885
5314	0.1556225402
5315	0.1555862868
5316	0.1555656186
5317	0.1555535618
5318	0.1555297111
5319	0.1555084557
5320	0.1555032605
5321	0.1554751043
5322	0.1554638454
5323	0.1554309291
5324	0.1554156858
5325	0.1554138786
5326	0.15540268
5327	0.155387448
5328	0.1553817292
5329	0.1553687621
5330	0.1553500277
5331	0.1553399205
5332	0.1553203726
5333	0.1553062891
5334	0.1552891393
5335	0.155283432
5336	0.1552705311
5337	0.1552559839
5338	0.1552401653
5339	0.1552216266
5340	0.1552148185
5341	0.1551918883
5342	0.1551825071
5343	0.1551640558
5344	0.1551511517
5345	0.1551377339
5346	0.1551322492
5347	0.1551302512
5348	0.1551183233
5349	0.1551054654
5350	0.1550910618
5351	0.1550772454
5352	0.1550556625
5353	0.15501858
5354	0.1550064214
5355	0.1549917765
5356	0.1549845582
5357	0.1549719487
5358	0.1549633071
5359	0.1549357651
5360	0.1549231108
5361	0.1549184058
5362	0.1549039334
5363	0.154901732
5364	0.1548825112
5365	0.1548763251
5366	0.1548685504
5367	0.1548595418
5368	0.1548544446
5369	0.1548178477
5370	0.1548038351
5371	0.1547875203
5372	0.154771134
5373	0.1547694245
5374	0.1547333103
5375	0.1547223769
5376	0.1546980343
5377	0.1546963245
5378	0.1546697619
5379	0.1546651317
5380	0.1546489333
5381	0.1546365543
5382	0.1546121535
5383	0.1546070789
5384	0.154586406
5385	0.1545766283
5386	0.1545711732
5387	0.1545549552
5388	0.1545494821
5389	0.1545355145
5390	0.1545111629
5391	0.1545075813
5392	0.1545058934
5393	0.154494813
5394	0.1544768343
5395	0.1544711449
5396	0.1544388144
5397	0.1544370675
5398	0.1544240221
5399	0.1544139643
5400	0.154399926
5401	0.1543755021
5402	0.1543611424
5403	0.154346063
5404	0.1543268132
5405	0.1543259824
5406	0.1543243067
5407	0.154314881
5408	0.1542993362
5409	0.1542897516
5410	0.1542873429
5411	0.1542705449
5412	0.1542453192
5413	0.1542369767
5414	0.1542240541
5415	0.1542158425
5416	0.1541985612
5417	0.154174445
5418	0.1541556433
5419	0.1541509651
5420	0.1541269806
5421	0.1541166031
5422	0.1540903068
5423	0.1540571826
5424	0.1540554394
5425	0.1540420698
5426	0.1540274137
5427	0.1540142254
5428	0.1539989267
5429	0.1539752707
5430	0.1539563133
5431	0.1539402098
5432	0.1539216454
5433	0.1538969238
5434	0.1538820369
5435	0.1538639103
5436	0.1538542587
5437	0.1538256358
5438	0.1538237156
5439	0.1538071685
5440	0.1537990189
5441	0.1537955634
5442	0.1537807388
5443	0.1537675043
5444	0.153748614
5445	0.1537404184
5446	0.1537109378
5447	0.1536985651
5448	0.1536842942
5449	0.1536654424
5450	0.1536538811
5451	0.1536267351
5452	0.1536032384
5453	0.1535785334
5454	0.1535494982
5455	0.153534918
5456	0.153499715
5457	0.1534959248
5458	0.153477743
5459	0.1534579234
5460	0.1534406407
5461	0.1534280541
5462	0.1534171535
5463	0.1533981156
5464	0.1533790523
5465	0.1533663336
5466	0.1533638938
5467	0.1533627859
5468	0.1533481737
5469	0.1533276067
5470	0.1533098683
5471	0.1532971042
5472	0.1532885853
5473	0.1532707697
5474	0.1532594684
5475	0.1532536878
5476	0.1532372431
5477	0.1532241313
5478	0.1532025829
5479	0.1531755935
5480	0.153152125
5481	0.1531353064
5482	0.1531195603
5483	0.1531049445
5484	0.1530784921
5485	0.1530603149
5486	0.153054379
5487	0.1530389
5488	0.1530217838
5489	0.1530197137
5490	0.1530109632
5491	0.1530025928
5492	0.1529831316
5493	0.152971637
5494	0.1529504955
5495	0.1529379271
5496	0.1529258537
5497	0.1529142073
5498	0.1528998601
5499	0.15289402
5500	0.1528806548
5501	0.1528540162
5502	0.152834003
5503	0.1528188897
5504	0.1528100739
5505	0.152801214
5506	0.1527781425
5507	0.1527695779
5508	0.1527614847
5509	0.1527480569
5510	0.1527258065
5511	0.1527098827
5512	0.1527064705
5513	0.1526919264
5514	0.152677841
5515	0.1526559646
5516	0.152654127
5517	0.1526385193
5518	0.152629501
5519	0.1526155915
5520	0.1526033223
5521	0.1525929442
5522	0.1525744704
5523	0.1525492278
5524	0.1525438689
5525	0.1525277581
5526	0.1525092418
5527	0.152508424
5528	0.1524894592
5529	0.1524749344
5530	0.1524601888
5531	0.1524497397
5532	0.1524412001
5533	0.1524154548
5534	0.1524030449
5535	0.1523939125
5536	0.1523865567
5537	0.1523710052
5538	0.1523564194
5539	0.1523340791
5540	0.1523091698
5541	0.1522927483
5542	0.1522880103
5543	0.1522625717
5544	0.1522426172
5545	0.1522280449
5546	0.1522041893
5547	0.1521860578
5548	0.1521758992
5549	0.1521639172
5550	0.1521306536
5551	0.1521139407
5552	0.1521116446
5553	0.1520967789
5554	0.1520743605
5555	0.1520599497
5556	0.1520440432
5557	0.1520354637
5558	0.1520282185
5559	0.1520116641
5560	0.1520068858
5561	0.1519867838
5562	0.1519740576
5563	0.1519578268
5564	0.1519441724
5565	0.1519389606
5566	0.1519246027
5567	0.1519153157
5568	0.1518938531
5569	0.1518811966
5570	0.1518756621
5571	0.151849403
5572	0.15183604
5573	0.1518108562
5574	0.151791628
5575	0.1517774135
5576	0.1517754323
5577	0.1517669919
5578	0.1517400034
5579	0.15172998
5580	0.151702767
5581	0.1516986085
5582	0.1516866307
5583	0.1516785461
5584	0.1516608439
5585	0.1516514277
5586	0.1516354093
5587	0.1516211567
5588	0.1516094709
5589	0.1515859714
5590	0.1515587509
5591	0.1515546521
5592	0.1515181593
5593	0.151504082
5594	0.1514888728
5595	0.1514666934
5596	0.15144432
5597	0.1514278877
5598	0.1514142594
5599	0.1513973641
5600	0.1513846785
5601	0.1513700585
5602	0.1513580852
5603	0.1513455525
5604	0.1513291932
5605	0.1513173901
5606	0.1513069723
5607	0.1512936376
5608	0.1512834985
5609	0.1512589907
5610	0.151241474
5611	0.1512282718
5612	0.1512175701
5613	0.1512098873
5614	0.1511947615
5615	0.1511738128
5616	0.151162082
5617	0.1511605236
5618	0.1511534238
5619	0.1511495876
5620	0.1511339062
5621	0.1511143502
5622	0.1511107525
5623	0.151076084
5624	0.1510695623
5625	0.1510541369
5626	0.1510497327
5627	0.1510358655
5628	0.1510224596
5629	0.1510082299
5630	0.1509943211
5631	0.1509822764
5632	0.1509737407
5633	0.1509596049
5634	0.1509350012
5635	0.1509154606
5636	0.1509031322
5637	0.150884477
5638	0.1508721819
5639	0.1508578226
5640	0.15084243
5641	0.1508377921
5642	0.1508299889
5643	0.1508090374
5644	0.1507952743
5645	0.1507706683
5646	0.1507689016
5647	0.1507538825
5648	0.1507349441
5649	0.1507222939
5650	0.1507130799
5651	0.1507019095
5652	0.1506830918
5653	0.1506663609
5654	0.1506647371
5655	0.1506432425
5656	0.150636178
5657	0.1506281892
5658	0.1506105565
5659	0.150597505
5660	0.150566485
5661	0.1505596159
5662	0.150546013
5663	0.1505389928
5664	0.1505308039
5665	0.1505173272
5666	0.1504942553
5667	0.150484024
5668	0.1504708342
5669	0.1504567836
5670	0.1504325976
5671	0.1504175428
5672	0.1503993867
5673	0.1503929546
5674	0.1503704388
5675	0.1503664098
5676	0.1503535106
5677	0.1503428039
5678	0.1503234998
5679	0.1503215692
5680	0.1503042055
5681	0.1502798197
5682	0.150264502
5683	0.150242779
5684	0.1502319843
5685	0.1502118336
5686	0.15019466
5687	0.1501860699
5688	0.1501782443
5689	0.1501661363
5690	0.1501547196
5691	0.1501436066
5692	0.1501299546
5693	0.1501184118
5694	0.1501083441
5695	0.1500820366
5696	0.1500716525
5697	0.1500598211
5698	0.150043717
5699	0.1500246958
5700	0.1500150184
5701	0.149997671
5702	0.149991354
5703	0.1499828507
5704	0.1499715491
5705	0.1499592104
5706	0.1499512647
5707	0.149927448
5708	0.1499174519
5709	0.1499062
5710	0.1498826311
5711	0.149866079
5712	0.1498539145
5713	0.1498479339
5714	0.1498322921
5715	0.1498196793
5716	0.1498077153
5717	0.1497947753
5718	0.1497837528
5719	0.1497558111
5720	0.1497216817
5721	0.1497093356
5722	0.1496964348
5723	0.1496836617
5724	0.1496703581
5725	0.149656631
5726	0.1496379056
5727	0.1496230001
5728	0.1496103319
5729	0.1495978647
5730	0.1495848614
5731	0.1495828639
5732	0.1495669681
5733	0.1495610424
5734	0.1495480368
5735	0.1495284768
5736	0.1495141675
5737	0.1495067262
5738	0.1494973249
5739	0.1494859641
5740	0.1494802031
5741	0.1494733833
5742	0.1494523745
5743	0.1494166988
5744	0.1494027829
5745	0.1493792572
5746	0.1493702261
5747	0.1493551732
5748	0.149341986
5749	0.1493232703
5750	0.149320042
5751	0.1493107835
5752	0.149309211
5753	0.1492907415
5754	0.1492658427
5755	0.1492511563
